index,x,y,dx,dy
a165.6x-165.6,165.6,-165.6,-0.0400024,2.402
a169.2x-165.6,169.2,-165.6,-0.103,2.415
a172.8x-165.6,172.8,-165.6,-0.152997,2.428
a176.4x-165.6,176.4,-165.6,-0.192999,2.4400001
a-180x-162,-180,-162,1.798,1.1440001
a-176.4x-162,-176.4,-162,1.78499,1.127
a-172.8x-162,-172.8,-162,1.779,1.11
a-169.2x-162,-169.2,-162,1.7819999,1.0930001
a-165.6x-162,-165.6,-162,1.78201,1.077
a-162x-162,-162,-162,1.772,1.061
a-158.4x-162,-158.4,-162,1.762,1.04601
a-154.8x-162,-154.8,-162,1.76201,1.03
a-151.2x-162,-151.2,-162,1.7640001,1.015
a-147.6x-162,-147.6,-162,1.76,1.00301
a-144x-162,-144,-162,1.75,0.990997
a-140.4x-162,-140.4,-162,1.74599,0.977997
a-136.8x-162,-136.8,-162,1.74901,0.966995
a-133.2x-162,-133.2,-162,1.75,0.957001
a-129.6x-162,-129.6,-162,1.743,0.945999
a-126x-162,-126,-162,1.737,0.936996
a-122.4x-162,-122.4,-162,1.738,0.929001
a-118.8x-162,-118.8,-162,1.7410001,0.921005
a-115.2x-162,-115.2,-162,1.739,0.912994
a-111.6x-162,-111.6,-162,1.733,0.906998
a-108x-162,-108,-162,1.7309999,0.901001
a-104.4x-162,-104.4,-162,1.735,0.899002
a-100.8x-162,-100.8,-162,1.7367001,0.897003
a-97.2x-162,-97.2,-162,1.7325,0.893005
a-93.6x-162,-93.6,-162,1.7273999,0.893005
a-90x-162,-90,-162,1.7273999,0.901993
a-86.4x-162,-86.4,-162,1.7294,0.901993
a-82.8x-162,-82.8,-162,1.7276,0.893997
a-79.2x-162,-79.2,-162,1.7225,0.878998
a-75.6x-162,-75.6,-162,1.7206,0.893005
a-72x-162,-72,-162,1.7217,0.916
a-68.4x-162,-68.4,-162,1.7215,0.916
a-64.8x-162,-64.8,-162,1.7169,0.910995
a-61.2x-162,-61.2,-162,1.7118,0.912003
a-57.6x-162,-57.6,-162,1.71,0.919998
a-54x-162,-54,-162,1.7095,0.931
a-50.4x-162,-50.4,-162,1.7064,0.940994
a-46.8x-162,-46.8,-162,1.7,0.949997
a-43.2x-162,-43.2,-162,1.6950999,0.960999
a-39.6x-162,-39.6,-162,1.6926,0.973007
a-36x-162,-36,-162,1.689,0.983994
a-32.4x-162,-32.4,-162,1.6824,0.996002
a-28.8x-162,-28.8,-162,1.6753,1.00999
a-25.2x-162,-25.2,-162,1.67,1.024
a-21.6x-162,-21.6,-162,1.6651,1.03799
a-18x-162,-18,-162,1.6586,1.054
a-14.4x-162,-14.4,-162,1.6497999,1.071
a-10.8x-162,-10.8,-162,1.6411999,1.0880001
a-7.2x-162,-7.2,-162,1.6337399,1.10899
a-3.6x-162,-3.6,-162,1.62622,1.13499
a0x-162,0,-162,1.61729,1.149
a3.6x-162,3.6,-162,1.60694,1.174
a7.2x-162,7.2,-162,1.59629,1.189
a10.8x-162,10.8,-162,1.586,1.217
a14.4x-162,14.4,-162,1.5747,1.248
a18x-162,18,-162,1.5624,1.25301
a21.6x-162,21.6,-162,1.5482,1.2769901
a25.2x-162,25.2,-162,1.5332,1.308
a28.8x-162,28.8,-162,1.5171,1.339
a32.4x-162,32.4,-162,1.5002,1.3660001
a36x-162,36,-162,1.4828,1.39301
a39.6x-162,39.6,-162,1.4611,1.437
a43.2x-162,43.2,-162,1.4382,1.446
a46.8x-162,46.8,-162,1.4212,1.4730099
a50.4x-162,50.4,-162,1.4037,1.5
a54x-162,54,-162,1.3803,1.567
a57.6x-162,57.6,-162,1.3498,1.589
a61.2x-162,61.2,-162,1.3214999,1.61301
a64.8x-162,64.8,-162,1.2948,1.64301
a68.4x-162,68.4,-162,1.2661,1.688
a72x-162,72,-162,1.2359999,1.72701
a75.6x-162,75.6,-162,1.2055,1.763
a79.2x-162,79.2,-162,1.1756999,1.79401
a82.8x-162,82.8,-162,1.1436,1.825
a86.4x-162,86.4,-162,1.1063,1.85899
a90x-162,90,-162,1.0644,1.89301
a93.6x-162,93.6,-162,1.0228,1.92599
a97.2x-162,97.2,-162,0.984303,1.9600101
a100.8x-162,100.8,-162,0.940997,1.993
a104.4x-162,104.4,-162,0.890001,2.026
a108x-162,108,-162,0.838997,2.0580001
a111.6x-162,111.6,-162,0.791998,2.0899999
a115.2x-162,115.2,-162,0.745999,2.1210001
a118.8x-162,118.8,-162,0.690997,2.1499901
a122.4x-162,122.4,-162,0.632997,2.1789999
a126x-162,126,-162,0.580002,2.207
a129.6x-162,129.6,-162,0.532004,2.23399
a133.2x-162,133.2,-162,0.477002,2.257
a136.8x-162,136.8,-162,0.412006,2.28
a140.4x-162,140.4,-162,0.353998,2.3039999
a144x-162,144,-162,0.304993,2.3240099
a147.6x-162,147.6,-162,0.254004,2.3439901
a151.2x-162,151.2,-162,0.191006,2.3630099
a154.8x-162,154.8,-162,0.129001,2.3800001
a158.4x-162,158.4,-162,0.0799957,2.3959999
a162x-162,162,-162,0.0330048,2.411
a165.6x-162,165.6,-162,-0.0259949,2.425
a169.2x-162,169.2,-162,-0.0899994,2.437
a172.8x-162,172.8,-162,-0.141995,2.45
a176.4x-162,176.4,-162,-0.181998,2.4600101
a-180x-158.4,-180,-158.4,1.78101,1.109
a-176.4x-158.4,-176.4,-158.4,1.768,1.092
a-172.8x-158.4,-172.8,-158.4,1.76201,1.075
a-169.2x-158.4,-169.2,-158.4,1.76599,1.058
a-165.6x-158.4,-165.6,-158.4,1.766,1.0420001
a-162x-158.4,-162,-158.4,1.756,1.025
a-158.4x-158.4,-158.4,-158.4,1.747,1.01
a-154.8x-158.4,-154.8,-158.4,1.74701,0.993994
a-151.2x-158.4,-151.2,-158.4,1.75,0.980002
a-147.6x-158.4,-147.6,-158.4,1.7460001,0.965994
a-144x-158.4,-144,-158.4,1.737,0.952994
a-140.4x-158.4,-140.4,-158.4,1.734,0.939993
a-136.8x-158.4,-136.8,-158.4,1.738,0.928
a-133.2x-158.4,-133.2,-158.4,1.739,0.916006
a-129.6x-158.4,-129.6,-158.4,1.733,0.905005
a-126x-158.4,-126,-158.4,1.728,0.894995
a-122.4x-158.4,-122.4,-158.4,1.729,0.885992
a-118.8x-158.4,-118.8,-158.4,1.734,0.877997
a-115.2x-158.4,-115.2,-158.4,1.733,0.870993
a-111.6x-158.4,-111.6,-158.4,1.727,0.864996
a-108x-158.4,-108,-158.4,1.726,0.859
a-104.4x-158.4,-104.4,-158.4,1.7309999,0.855002
a-100.8x-158.4,-100.8,-158.4,1.7337,0.851996
a-97.2x-158.4,-97.2,-158.4,1.7302999,0.847998
a-93.6x-158.4,-93.6,-158.4,1.726,0.847006
a-90x-158.4,-90,-158.4,1.727,0.847998
a-86.4x-158.4,-86.4,-158.4,1.73,0.847998
a-82.8x-158.4,-82.8,-158.4,1.7292,0.847998
a-79.2x-158.4,-79.2,-158.4,1.7251,0.847006
a-75.6x-158.4,-75.6,-158.4,1.7242,0.851996
a-72x-158.4,-72,-158.4,1.7261,0.857993
a-68.4x-158.4,-68.4,-158.4,1.7268,0.862997
a-64.8x-158.4,-64.8,-158.4,1.7230999,0.866995
a-61.2x-158.4,-61.2,-158.4,1.7189,0.873007
a-57.6x-158.4,-57.6,-158.4,1.7179,0.881003
a-54x-158.4,-54,-158.4,1.7182,0.890005
a-50.4x-158.4,-50.4,-158.4,1.7158999,0.9
a-46.8x-158.4,-46.8,-158.4,1.7103,0.909003
a-43.2x-158.4,-43.2,-158.4,1.7061,0.920004
a-39.6x-158.4,-39.6,-158.4,1.7043,0.931998
a-36x-158.4,-36,-158.4,1.7016,0.944998
a-32.4x-158.4,-32.4,-158.4,1.6957999,0.957999
a-28.8x-158.4,-28.8,-158.4,1.6895,0.972998
a-25.2x-158.4,-25.2,-158.4,1.6848,0.987997
a-21.6x-158.4,-21.6,-158.4,1.6806999,1.003
a-18x-158.4,-18,-158.4,1.675,1.02
a-14.4x-158.4,-14.4,-158.4,1.6669,1.03699
a-10.8x-158.4,-10.8,-158.4,1.6592,1.0549999
a-7.2x-158.4,-7.2,-158.4,1.65259,1.075
a-3.6x-158.4,-3.6,-158.4,1.64569,1.09501
a0x-158.4,0,-158.4,1.63705,1.114
a3.6x-158.4,3.6,-158.4,1.6280299,1.13599
a7.2x-158.4,7.2,-158.4,1.61865,1.158
a10.8x-158.4,10.8,-158.4,1.6092,1.183
a14.4x-158.4,14.4,-158.4,1.5994,1.20901
a18x-158.4,18,-158.4,1.5878,1.23
a21.6x-158.4,21.6,-158.4,1.5743999,1.25699
a25.2x-158.4,25.2,-158.4,1.5598,1.28499
a28.8x-158.4,28.8,-158.4,1.5448999,1.314
a32.4x-158.4,32.4,-158.4,1.5296,1.34299
a36x-158.4,36,-158.4,1.5128,1.374
a39.6x-158.4,39.6,-158.4,1.4917001,1.4069999
a43.2x-158.4,43.2,-158.4,1.4694999,1.4349999
a46.8x-158.4,46.8,-158.4,1.4536,1.4659899
a50.4x-158.4,50.4,-158.4,1.4378,1.50001
a54x-158.4,54,-158.4,1.4147,1.54
a57.6x-158.4,57.6,-158.4,1.3832999,1.575
a61.2x-158.4,61.2,-158.4,1.3552001,1.609
a64.8x-158.4,64.8,-158.4,1.3312,1.645
a68.4x-158.4,68.4,-158.4,1.3024,1.682
a72x-158.4,72,-158.4,1.2715,1.72001
a75.6x-158.4,75.6,-158.4,1.2406,1.7539999
a79.2x-158.4,79.2,-158.4,1.2105,1.79101
a82.8x-158.4,82.8,-158.4,1.1788,1.827
a86.4x-158.4,86.4,-158.4,1.1415,1.864
a90x-158.4,90,-158.4,1.0992,1.9
a93.6x-158.4,93.6,-158.4,1.0574,1.9349999
a97.2x-158.4,97.2,-158.4,1.0186,1.971
a100.8x-158.4,100.8,-158.4,0.975002,2.006
a104.4x-158.4,104.4,-158.4,0.923998,2.03901
a108x-158.4,108,-158.4,0.872002,2.073
a111.6x-158.4,111.6,-158.4,0.824004,2.1070001
a115.2x-158.4,115.2,-158.4,0.776997,2.1389999
a118.8x-158.4,118.8,-158.4,0.721004,2.1700001
a122.4x-158.4,122.4,-158.4,0.660997,2.198
a126x-158.4,126,-158.4,0.608002,2.227
a129.6x-158.4,129.6,-158.4,0.558005,2.2550001
a133.2x-158.4,133.2,-158.4,0.501996,2.28
a136.8x-158.4,136.8,-158.4,0.435992,2.30601
a140.4x-158.4,140.4,-158.4,0.376001,2.3269999
a144x-158.4,144,-158.4,0.326004,2.3510001
a147.6x-158.4,147.6,-158.4,0.273993,2.3699999
a151.2x-158.4,151.2,-158.4,0.210004,2.3889999
a154.8x-158.4,154.8,-158.4,0.145999,2.4059999
a158.4x-158.4,158.4,-158.4,0.0960022,2.421
a162x-158.4,162,-158.4,0.0469971,2.4360001
a165.6x-158.4,165.6,-158.4,-0.0129944,2.448
a169.2x-158.4,169.2,-158.4,-0.078006,2.4590099
a172.8x-158.4,172.8,-158.4,-0.130994,2.47001
a176.4x-158.4,176.4,-158.4,-0.172995,2.4789901
a-180x-154.8,-180,-154.8,1.763,1.0700001
a-176.4x-154.8,-176.4,-154.8,1.751,1.052
a-172.8x-154.8,-172.8,-154.8,1.74501,1.035
a-169.2x-154.8,-169.2,-154.8,1.749,1.018
a-165.6x-154.8,-165.6,-154.8,1.74999,1.002
a-162x-154.8,-162,-154.8,1.74001,0.984998
a-158.4x-154.8,-158.4,-154.8,1.7309901,0.969006
a-154.8x-154.8,-154.8,-154.8,1.73201,0.954999
a-151.2x-154.8,-151.2,-154.8,1.7359999,0.939999
a-147.6x-154.8,-147.6,-154.8,1.732,0.925
a-144x-154.8,-144,-154.8,1.724,0.910001
a-140.4x-154.8,-140.4,-154.8,1.721,0.897
a-136.8x-154.8,-136.8,-154.8,1.7259901,0.884
a-133.2x-154.8,-133.2,-154.8,1.728,0.872006
a-129.6x-154.8,-129.6,-154.8,1.723,0.861996
a-126x-154.8,-126,-154.8,1.7180001,0.850995
a-122.4x-154.8,-122.4,-154.8,1.721,0.842007
a-118.8x-154.8,-118.8,-154.8,1.726,0.833005
a-115.2x-154.8,-115.2,-154.8,1.726,0.826993
a-111.6x-154.8,-111.6,-154.8,1.721,0.820996
a-108x-154.8,-108,-154.8,1.722,0.814999
a-104.4x-154.8,-104.4,-154.8,1.727,0.807996
a-100.8x-154.8,-100.8,-154.8,1.7308,0.801999
a-97.2x-154.8,-97.2,-154.8,1.7277,0.8
a-93.6x-154.8,-93.6,-154.8,1.7246,0.796994
a-90x-154.8,-90,-154.8,1.7266999,0.783002
a-86.4x-154.8,-86.4,-154.8,1.7308,0.783994
a-82.8x-154.8,-82.8,-154.8,1.7311,0.796002
a-79.2x-154.8,-79.2,-154.8,1.7278,0.818005
a-75.6x-154.8,-75.6,-154.8,1.7278,0.809003
a-72x-154.8,-72,-154.8,1.7307,0.790006
a-68.4x-154.8,-68.4,-154.8,1.7325,0.801007
a-64.8x-154.8,-64.8,-154.8,1.7296,0.820004
a-61.2x-154.8,-61.2,-154.8,1.7264,0.833005
a-57.6x-154.8,-57.6,-154.8,1.7261,0.841
a-54x-154.8,-54,-154.8,1.7271,0.848004
a-50.4x-154.8,-50.4,-154.8,1.7257,0.856
a-46.8x-154.8,-46.8,-154.8,1.7209001,0.865994
a-43.2x-154.8,-43.2,-154.8,1.7175,0.878003
a-39.6x-154.8,-39.6,-154.8,1.7165,0.887997
a-36x-154.8,-36,-154.8,1.7146,0.902005
a-32.4x-154.8,-32.4,-154.8,1.7098,0.915997
a-28.8x-154.8,-28.8,-154.8,1.7042,0.930005
a-25.2x-154.8,-25.2,-154.8,1.7000999,0.945996
a-21.6x-154.8,-21.6,-154.8,1.6969,0.962994
a-18x-154.8,-18,-154.8,1.6921,0.979993
a-14.4x-154.8,-14.4,-154.8,1.6847,0.997006
a-10.8x-154.8,-10.8,-154.8,1.67801,1.017
a-7.2x-154.8,-7.2,-154.8,1.6720099,1.03399
a-3.6x-154.8,-3.6,-154.8,1.66588,1.04699
a0x-154.8,0,-154.8,1.65808,1.0729899
a3.6x-154.8,3.6,-154.8,1.64979,1.08999
a7.2x-154.8,7.2,-154.8,1.6411999,1.1210001
a10.8x-154.8,10.8,-154.8,1.632,1.138
a14.4x-154.8,14.4,-154.8,1.6253999,1.154
a18x-154.8,18,-154.8,1.6145,1.20401
a21.6x-154.8,21.6,-154.8,1.601,1.233
a25.2x-154.8,25.2,-154.8,1.5872,1.25599
a28.8x-154.8,28.8,-154.8,1.5733,1.281
a32.4x-154.8,32.4,-154.8,1.5592999,1.311
a36x-154.8,36,-154.8,1.5433,1.345
a39.6x-154.8,39.6,-154.8,1.5240999,1.362
a43.2x-154.8,43.2,-154.8,1.5041,1.419
a46.8x-154.8,46.8,-154.8,1.4875,1.459
a50.4x-154.8,50.4,-154.8,1.4717,1.502
a54x-154.8,54,-154.8,1.4488,1.49901
a57.6x-154.8,57.6,-154.8,1.42,1.54899
a61.2x-154.8,61.2,-154.8,1.3927,1.597
a64.8x-154.8,64.8,-154.8,1.3684,1.64
a68.4x-154.8,68.4,-154.8,1.3401999,1.6670001
a72x-154.8,72,-154.8,1.3082,1.70199
a75.6x-154.8,75.6,-154.8,1.2771,1.738
a79.2x-154.8,79.2,-154.8,1.2474,1.779
a82.8x-154.8,82.8,-154.8,1.2155,1.821
a86.4x-154.8,86.4,-154.8,1.1784,1.86
a90x-154.8,90,-154.8,1.1358,1.89801
a93.6x-154.8,93.6,-154.8,1.0935,1.936
a97.2x-154.8,97.2,-154.8,1.0543,1.974
a100.8x-154.8,100.8,-154.8,1.011,2.01001
a104.4x-154.8,104.4,-154.8,0.959001,2.046
a108x-154.8,108,-154.8,0.905998,2.082
a111.6x-154.8,111.6,-154.8,0.857001,2.1159899
a115.2x-154.8,115.2,-154.8,0.808003,2.1500101
a118.8x-154.8,118.8,-154.8,0.752002,2.1830001
a122.4x-154.8,122.4,-154.8,0.691003,2.21299
a126x-154.8,126,-154.8,0.636002,2.2420001
a129.6x-154.8,129.6,-154.8,0.584998,2.27
a133.2x-154.8,133.2,-154.8,0.527005,2.29899
a136.8x-154.8,136.8,-154.8,0.461002,2.32499
a140.4x-154.8,140.4,-154.8,0.398004,2.3469999
a144x-154.8,144,-154.8,0.347,2.3710001
a147.6x-154.8,147.6,-154.8,0.293005,2.391
a151.2x-154.8,151.2,-154.8,0.227002,2.4089899
a154.8x-154.8,154.8,-154.8,0.162006,2.425
a158.4x-154.8,158.4,-154.8,0.111002,2.4400001
a162x-154.8,162,-154.8,0.0610046,2.45401
a165.6x-154.8,165.6,-154.8,-0.001001,2.4660001
a169.2x-154.8,169.2,-154.8,-0.0670044,2.477
a172.8x-154.8,172.8,-154.8,-0.120999,2.4849999
a176.4x-154.8,176.4,-154.8,-0.164008,2.49299
a-180x-151.2,-180,-151.2,1.7460001,1.041
a-176.4x-151.2,-176.4,-151.2,1.734,1.0240099
a-172.8x-151.2,-172.8,-151.2,1.72799,1.00701
a-169.2x-151.2,-169.2,-151.2,1.733,0.989001
a-165.6x-151.2,-165.6,-151.2,1.733,0.972995
a-162x-151.2,-162,-151.2,1.724,0.955997
a-158.4x-151.2,-158.4,-151.2,1.715,0.940005
a-154.8x-151.2,-154.8,-151.2,1.716,0.925006
a-151.2x-151.2,-151.2,-151.2,1.721,0.910007
a-147.6x-151.2,-147.6,-151.2,1.7180001,0.894
a-144x-151.2,-144,-151.2,1.7100101,0.879001
a-140.4x-151.2,-140.4,-151.2,1.7079999,0.866
a-136.8x-151.2,-136.8,-151.2,1.71299,0.853
a-133.2x-151.2,-133.2,-151.2,1.717,0.841006
a-129.6x-151.2,-129.6,-151.2,1.712,0.830005
a-126x-151.2,-126,-151.2,1.7079999,0.819003
a-122.4x-151.2,-122.4,-151.2,1.712,0.810001
a-118.8x-151.2,-118.8,-151.2,1.7180001,0.800998
a-115.2x-151.2,-115.2,-151.2,1.719,0.793994
a-111.6x-151.2,-111.6,-151.2,1.715,0.787006
a-108x-151.2,-108,-151.2,1.716,0.780994
a-104.4x-151.2,-104.4,-151.2,1.723,0.774997
a-100.8x-151.2,-100.8,-151.2,1.7272,0.770999
a-97.2x-151.2,-97.2,-151.2,1.725,0.767993
a-93.6x-151.2,-93.6,-151.2,1.7229,0.765002
a-90x-151.2,-90,-151.2,1.7262,0.759998
a-86.4x-151.2,-86.4,-151.2,1.7319,0.759998
a-82.8x-151.2,-82.8,-151.2,1.7336,0.765002
a-79.2x-151.2,-79.2,-151.2,1.7309999,0.776004
a-75.6x-151.2,-75.6,-151.2,1.7309999,0.774997
a-72x-151.2,-72,-151.2,1.7352,0.770999
a-68.4x-151.2,-68.4,-151.2,1.7388999,0.778003
a-64.8x-151.2,-64.8,-151.2,1.7369,0.789996
a-61.2x-151.2,-61.2,-151.2,1.7342,0.798999
a-57.6x-151.2,-57.6,-151.2,1.7347,0.806995
a-54x-151.2,-54,-151.2,1.7366,0.815005
a-50.4x-151.2,-50.4,-151.2,1.7359,0.823993
a-46.8x-151.2,-46.8,-151.2,1.7319,0.836002
a-43.2x-151.2,-43.2,-151.2,1.7292,0.847003
a-39.6x-151.2,-39.6,-151.2,1.729,0.858997
a-36x-151.2,-36,-151.2,1.728,0.871997
a-32.4x-151.2,-32.4,-151.2,1.724,0.886005
a-28.8x-151.2,-28.8,-151.2,1.7193,0.901004
a-25.2x-151.2,-25.2,-151.2,1.716,0.916995
a-21.6x-151.2,-21.6,-151.2,1.7136,0.933994
a-18x-151.2,-18,-151.2,1.7098,0.951007
a-14.4x-151.2,-14.4,-151.2,1.7036,0.968997
a-10.8x-151.2,-10.8,-151.2,1.69768,0.987994
a-7.2x-151.2,-7.2,-151.2,1.69278,1.00701
a-3.6x-151.2,-3.6,-151.2,1.68696,1.025
a0x-151.2,0,-151.2,1.67948,1.05001
a3.6x-151.2,3.6,-151.2,1.67258,1.07199
a7.2x-151.2,7.2,-151.2,1.66496,1.097
a10.8x-151.2,10.8,-151.2,1.6567,1.11901
a14.4x-151.2,14.4,-151.2,1.6511,1.14
a18x-151.2,18,-151.2,1.6413,1.178
a21.6x-151.2,21.6,-151.2,1.6284,1.206
a25.2x-151.2,25.2,-151.2,1.6157,1.23101
a28.8x-151.2,28.8,-151.2,1.603,1.25901
a32.4x-151.2,32.4,-151.2,1.5901,1.291
a36x-151.2,36,-151.2,1.5743999,1.32199
a39.6x-151.2,39.6,-151.2,1.5579,1.347
a43.2x-151.2,43.2,-151.2,1.5401,1.396
a46.8x-151.2,46.8,-151.2,1.523,1.43599
a50.4x-151.2,50.4,-151.2,1.5072,1.473
a54x-151.2,54,-151.2,1.4851,1.493
a57.6x-151.2,57.6,-151.2,1.4576,1.53501
a61.2x-151.2,61.2,-151.2,1.4318,1.579
a64.8x-151.2,64.8,-151.2,1.4075,1.622
a68.4x-151.2,68.4,-151.2,1.3805,1.659
a72x-151.2,72,-151.2,1.3479,1.698
a75.6x-151.2,75.6,-151.2,1.3152,1.73999
a79.2x-151.2,79.2,-151.2,1.286,1.78
a82.8x-151.2,82.8,-151.2,1.2542,1.821
a86.4x-151.2,86.4,-151.2,1.2172,1.86
a90x-151.2,90,-151.2,1.1746,1.9
a93.6x-151.2,93.6,-151.2,1.1317,1.94001
a97.2x-151.2,97.2,-151.2,1.0919,1.97901
a100.8x-151.2,100.8,-151.2,1.048,2.0179901
a104.4x-151.2,104.4,-151.2,0.996004,2.0569899
a108x-151.2,108,-151.2,0.942001,2.0930099
a111.6x-151.2,111.6,-151.2,0.891997,2.1289999
a115.2x-151.2,115.2,-151.2,0.842,2.164
a118.8x-151.2,118.8,-151.2,0.784999,2.198
a122.4x-151.2,122.4,-151.2,0.722002,2.23101
a126x-151.2,126,-151.2,0.665001,2.2620001
a129.6x-151.2,129.6,-151.2,0.612997,2.29
a133.2x-151.2,133.2,-151.2,0.553998,2.319
a136.8x-151.2,136.8,-151.2,0.485995,2.3440001
a140.4x-151.2,140.4,-151.2,0.420999,2.36901
a144x-151.2,144,-151.2,0.367996,2.3900001
a147.6x-151.2,147.6,-151.2,0.312994,2.4100101
a151.2x-151.2,151.2,-151.2,0.245007,2.428
a154.8x-151.2,154.8,-151.2,0.177997,2.444
a158.4x-151.2,158.4,-151.2,0.124994,2.4590001
a162x-151.2,162,-151.2,0.0740051,2.4719999
a165.6x-151.2,165.6,-151.2,0.0109924,2.484
a169.2x-151.2,169.2,-151.2,-0.0569946,2.49401
a172.8x-151.2,172.8,-151.2,-0.113004,2.5020001
a176.4x-151.2,176.4,-151.2,-0.157004,2.5090101
a-180x-147.6,-180,-147.6,1.728,1.0190099
a-176.4x-147.6,-176.4,-147.6,1.7159899,1.001
a-172.8x-147.6,-172.8,-147.6,1.711,0.982996
a-169.2x-147.6,-169.2,-147.6,1.715,0.965997
a-165.6x-147.6,-165.6,-147.6,1.716,0.948007
a-162x-147.6,-162,-147.6,1.707,0.930994
a-158.4x-147.6,-158.4,-147.6,1.699,0.915002
a-154.8x-147.6,-154.8,-147.6,1.701,0.896997
a-151.2x-147.6,-151.2,-147.6,1.706,0.881006
a-147.6x-147.6,-147.6,-147.6,1.7029999,0.866006
a-144x-147.6,-144,-147.6,1.696,0.851999
a-140.4x-147.6,-140.4,-147.6,1.6950001,0.838007
a-136.8x-147.6,-136.8,-147.6,1.701,0.825006
a-133.2x-147.6,-133.2,-147.6,1.705,0.812997
a-129.6x-147.6,-129.6,-147.6,1.701,0.801004
a-126x-147.6,-126,-147.6,1.698,0.790002
a-122.4x-147.6,-122.4,-147.6,1.7029999,0.779993
a-118.8x-147.6,-118.8,-147.6,1.71,0.771997
a-115.2x-147.6,-115.2,-147.6,1.712,0.762994
a-111.6x-147.6,-111.6,-147.6,1.709,0.754999
a-108x-147.6,-108,-147.6,1.711,0.749994
a-104.4x-147.6,-104.4,-147.6,1.7180001,0.745996
a-100.8x-147.6,-100.8,-147.6,1.7233,0.743997
a-97.2x-147.6,-97.2,-147.6,1.7222,0.739999
a-93.6x-147.6,-93.6,-147.6,1.7212,0.738001
a-90x-147.6,-90,-147.6,1.7259001,0.747003
a-86.4x-147.6,-86.4,-147.6,1.7331001,0.747003
a-82.8x-147.6,-82.8,-147.6,1.7361,0.739999
a-79.2x-147.6,-79.2,-147.6,1.7342,0.726999
a-75.6x-147.6,-75.6,-147.6,1.7347,0.741006
a-72x-147.6,-72,-147.6,1.7403001,0.764001
a-68.4x-147.6,-68.4,-147.6,1.7456,0.766
a-64.8x-147.6,-64.8,-147.6,1.7443,0.762003
a-61.2x-147.6,-61.2,-147.6,1.7423,0.764993
a-57.6x-147.6,-57.6,-147.6,1.7436,0.773004
a-54x-147.6,-54,-147.6,1.7463,0.784998
a-50.4x-147.6,-50.4,-147.6,1.7464,0.797006
a-46.8x-147.6,-46.8,-147.6,1.7433,0.807993
a-43.2x-147.6,-43.2,-147.6,1.7414,0.820001
a-39.6x-147.6,-39.6,-147.6,1.742,0.833002
a-36x-147.6,-36,-147.6,1.7418,0.846002
a-32.4x-147.6,-32.4,-147.6,1.7388999,0.859995
a-28.8x-147.6,-28.8,-147.6,1.7349,0.876001
a-25.2x-147.6,-25.2,-147.6,1.7323999,0.892007
a-21.6x-147.6,-21.6,-147.6,1.7308,0.907999
a-18x-147.6,-18,-147.6,1.728,0.926004
a-14.4x-147.6,-14.4,-147.6,1.7227,0.945001
a-10.8x-147.6,-10.8,-147.6,1.71777,0.965006
a-7.2x-147.6,-7.2,-147.6,1.71386,0.988001
a-3.6x-147.6,-3.6,-147.6,1.70956,1.016
a0x-147.6,0,-147.6,1.7033499,1.035
a3.6x-147.6,3.6,-147.6,1.69628,1.063
a7.2x-147.6,7.2,-147.6,1.68893,1.081
a10.8x-147.6,10.8,-147.6,1.6824,1.1109999
a14.4x-147.6,14.4,-147.6,1.6769,1.145
a18x-147.6,18,-147.6,1.668,1.15299
a21.6x-147.6,21.6,-147.6,1.6568,1.1799999
a25.2x-147.6,25.2,-147.6,1.6454,1.214
a28.8x-147.6,28.8,-147.6,1.6338,1.248
a32.4x-147.6,32.4,-147.6,1.6215,1.279
a36x-147.6,36,-147.6,1.6073,1.31001
a39.6x-147.6,39.6,-147.6,1.5930001,1.3559999
a43.2x-147.6,43.2,-147.6,1.5757999,1.37499
a46.8x-147.6,46.8,-147.6,1.5592,1.4090101
a50.4x-147.6,50.4,-147.6,1.5447,1.4400001
a54x-147.6,54,-147.6,1.524,1.508
a57.6x-147.6,57.6,-147.6,1.4957,1.5369999
a61.2x-147.6,61.2,-147.6,1.4708,1.56899
a64.8x-147.6,64.8,-147.6,1.4492,1.607
a68.4x-147.6,68.4,-147.6,1.4234,1.6590101
a72x-147.6,72,-147.6,1.3911,1.70699
a75.6x-147.6,75.6,-147.6,1.3565,1.75199
a79.2x-147.6,79.2,-147.6,1.3257999,1.79
a82.8x-147.6,82.8,-147.6,1.2945,1.829
a86.4x-147.6,86.4,-147.6,1.2578,1.869
a90x-147.6,90,-147.6,1.2151,1.91
a93.6x-147.6,93.6,-147.6,1.1719,1.951
a97.2x-147.6,97.2,-147.6,1.1313,1.992
a100.8x-147.6,100.8,-147.6,1.087,2.0320101
a104.4x-147.6,104.4,-147.6,1.035,2.07301
a108x-147.6,108,-147.6,0.980003,2.1110001
a111.6x-147.6,111.6,-147.6,0.928,2.1489999
a115.2x-147.6,115.2,-147.6,0.877003,2.1860001
a118.8x-147.6,118.8,-147.6,0.817996,2.221
a122.4x-147.6,122.4,-147.6,0.754999,2.2550001
a126x-147.6,126,-147.6,0.695999,2.2880001
a129.6x-147.6,129.6,-147.6,0.642004,2.3180001
a133.2x-147.6,133.2,-147.6,0.581006,2.345
a136.8x-147.6,136.8,-147.6,0.511005,2.369
a140.4x-147.6,140.4,-147.6,0.445001,2.3960099
a144x-147.6,144,-147.6,0.389999,2.415
