FID,index,x,y,dx,dy,,
7749,a-3.6x97.2,-3.6,97.2,28.1166992,88.0910034,-31.7166992,9.1089966
7750,a0x97.2,0,97.2,31.4703999,87.091301,-31.4703999,10.108699
7751,a3.6x97.2,3.6,97.2,34.7784004,86.0749969,-31.1784004,11.1250031
7752,a7.2x97.2,7.2,97.2,38.0303993,85.0430984,-30.8303993,12.1569016
7753,a10.8x97.2,10.8,97.2,41.2150993,84.0117035,-30.4150993,13.1882965
7754,a14.4x97.2,14.4,97.2,44.3334999,83.001503,-29.9334999,14.198497
7755,a18x97.2,18,97.2,47.3917007,82.0195007,-29.3917007,15.1804993
7756,a21.6x97.2,21.6,97.2,50.3722992,81.088501,-28.7722992,16.111499
7757,a25.2x97.2,25.2,97.2,53.3101997,80.2029037,-28.1101997,16.9970963
7758,a28.8x97.2,28.8,97.2,56.2005005,79.3520966,-27.4005005,17.8479034
7759,a32.4x97.2,32.4,97.2,59.0427017,78.5598984,-26.6427017,18.6401016
7760,a36x97.2,36,97.2,61.8638,77.811203,-25.8638,19.388797
7761,a39.6x97.2,39.6,97.2,64.6379013,77.1091003,-25.0379013,20.0908997
7762,a43.2x97.2,43.2,97.2,67.3923035,76.447403,-24.1923035,20.752597
7763,a46.8x97.2,46.8,97.2,70.1169968,75.8287964,-23.3169968,21.3712036
7764,a50.4x97.2,50.4,97.2,72.8076019,75.2535019,-22.4076019,21.9464981
7765,a54x97.2,54,97.2,75.4848022,74.7361984,-21.4848022,22.4638016
7766,a57.6x97.2,57.6,97.2,78.1252975,74.2583008,-20.5252975,22.9416992
7767,a61.2x97.2,61.2,97.2,80.7499008,73.831398,-19.5499008,23.368602
7768,a64.8x97.2,64.8,97.2,83.3656006,73.4593964,-18.5656006,23.7406036
7769,a68.4x97.2,68.4,97.2,85.9518967,73.1362991,-17.5518967,24.0637009
7770,a72x97.2,72,97.2,88.5370026,72.8630981,-16.5370026,24.3369019
7771,a75.6x97.2,75.6,97.2,91.1082001,72.6353989,-15.5082001,24.5646011
7772,a79.2x97.2,79.2,97.2,93.6626968,72.4508972,-14.4626968,24.7491028
7773,a82.8x97.2,82.8,97.2,96.2179031,72.3181992,-13.4179031,24.8818008
7774,a86.4x97.2,86.4,97.2,98.7469025,72.2444992,-12.3469025,24.9555008
7775,a90x97.2,90,97.2,101.2750015,72.2368011,-11.2750015,24.9631989
7776,a93.6x97.2,93.6,97.2,103.8050003,72.3146973,-10.2050003,24.8853027
7777,a97.2x97.2,97.2,97.2,106.3330002,72.4652023,-9.1330002,24.7347977
7778,a100.8x97.2,100.8,97.2,108.8889999,72.6965027,-8.0889999,24.5034973
7779,a104.4x97.2,104.4,97.2,111.4680023,73.0095978,-7.0680023,24.1904022
7780,a108x97.2,108,97.2,114.0849991,73.419899,-6.0849991,23.780101
7781,a111.6x97.2,111.6,97.2,116.7689972,73.8961029,-5.1689972,23.3038971
7782,a115.2x97.2,115.2,97.2,119.4889984,74.4031982,-4.2889984,22.7968018
7783,a118.8x97.2,118.8,97.2,122.276001,74.9671021,-3.476001,22.2328979
7784,a122.4x97.2,122.4,97.2,125.1179962,75.566597,-2.7179962,21.633403
7785,a126x97.2,126,97.2,128.0130005,76.1985016,-2.0130005,21.0014984
7786,a129.6x97.2,129.6,97.2,130.9640045,76.8405991,-1.3640045,20.3594009
7787,a133.2x97.2,133.2,97.2,133.9720001,77.4859009,-0.7720001,19.7140991
7788,a136.8x97.2,136.8,97.2,137.0200043,78.1563034,-0.2200043,19.0436966
7789,a140.4x97.2,140.4,97.2,140.1210022,78.8417969,0.2789978,18.3582031
7790,a144x97.2,144,97.2,143.279007,79.5078964,0.720993,17.6921036
7791,a147.6x97.2,147.6,97.2,146.4759979,80.1816025,1.1240021,17.0183975
7792,a151.2x97.2,151.2,97.2,149.7169952,80.8635025,1.4830048,16.3364975
7793,a154.8x97.2,154.8,97.2,153.0130005,81.5171967,1.7869995,15.6828033
7794,a158.4x97.2,158.4,97.2,156.3540039,82.1707993,2.0459961,15.0292007
7795,a162x97.2,162,97.2,159.7299957,82.8125992,2.2700043,14.3874008
7796,a165.6x97.2,165.6,97.2,163.147995,83.4580994,2.452005,13.7419006
7797,a169.2x97.2,169.2,97.2,166.6109924,84.0595016,2.5890076,13.1404984
7798,a172.8x97.2,172.8,97.2,170.1119995,84.6430969,2.6880005,12.5569031
7799,a176.4x97.2,176.4,97.2,173.6430054,85.2096024,2.7569946,11.9903976
7800,a-180x100.8,-180,100.8,-183.1490021,109.538002,3.1490021,-8.738002
7801,a-176.4x100.8,-176.4,100.8,-179.4750061,110.1389999,3.0750061,-9.3389999
7802,a-172.8x100.8,-172.8,100.8,-175.7489929,110.7720032,2.9489929,-9.9720032
7803,a-169.2x100.8,-169.2,100.8,-171.973999,111.4329987,2.773999,-10.6329987
7804,a-165.6x100.8,-165.6,100.8,-168.1519928,112.1179962,2.5519928,-11.3179962
7805,a-162x100.8,-162,100.8,-164.2799988,112.8290024,2.2799988,-12.0290024
7806,a-158.4x100.8,-158.4,100.8,-160.3359985,113.5599976,1.9359985,-12.7599976
7807,a-154.8x100.8,-154.8,100.8,-156.3110046,114.310997,1.5110046,-13.510997
7808,a-151.2x100.8,-151.2,100.8,-152.2089996,115.0839996,1.0089996,-14.2839996
7809,a-147.6x100.8,-147.6,100.8,-148.0160065,115.8649979,0.4160065,-15.0649979
7810,a-144x100.8,-144,100.8,-143.7339935,116.6449966,-0.2660065,-15.8449966
7811,a-140.4x100.8,-140.4,100.8,-139.3359985,117.4240036,-1.0640015,-16.6240036
7812,a-136.8x100.8,-136.8,100.8,-134.8390045,118.1760025,-1.9609955,-17.3760025
7813,a-133.2x100.8,-133.2,100.8,-130.2220001,118.9219971,-2.9779999,-18.1219971
7814,a-129.6x100.8,-129.6,100.8,-125.4909973,119.6200027,-4.1090027,-18.8200027
7815,a-126x100.8,-126,100.8,-120.6340027,120.2350006,-5.3659973,-19.4350006
7816,a-122.4x100.8,-122.4,100.8,-115.4169998,120.814003,-6.9830002,-20.014003
7817,a-118.8x100.8,-118.8,100.8,-109.9420013,121.1740036,-8.8579987,-20.3740036
7818,a-115.2x100.8,-115.2,100.8,-104.7470016,121.1809998,-10.4529984,-20.3809998
7819,a-111.6x100.8,-111.6,100.8,-99.7345963,121.1709976,-11.8654037,-20.3709976
7820,a-108x100.8,-108,100.8,-94.7110977,121.1139984,-13.2889023,-20.3139984
7821,a-104.4x100.8,-104.4,100.8,-89.6756973,120.9550018,-14.7243027,-20.1550018
7822,a-100.8x100.8,-100.8,100.8,-84.6276016,120.7480011,-16.1723984,-19.9480011
7823,a-97.2x100.8,-97.2,100.8,-79.5591965,120.4260025,-17.6408035,-19.6260025
7824,a-93.6x100.8,-93.6,100.8,-74.4679031,120.0400009,-19.1320969,-19.2400009
7825,a-90x100.8,-90,100.8,-69.3391037,119.5839996,-20.6608963,-18.7839996
7826,a-86.4x100.8,-86.4,100.8,-64.1531982,118.8990021,-22.2468018,-18.0990021
7827,a-82.8x100.8,-82.8,100.8,-59.0220985,118.0630035,-23.7779015,-17.2630035
7828,a-79.2x100.8,-79.2,100.8,-53.9860992,117.098999,-25.2139008,-16.298999
7829,a-75.6x100.8,-75.6,100.8,-49.0554008,116.0370026,-26.5445992,-15.2370026
7830,a-72x100.8,-72,100.8,-44.2076988,114.8649979,-27.7923012,-14.0649979
7831,a-68.4x100.8,-68.4,100.8,-39.4511986,113.6139984,-28.9488014,-12.8139984
7832,a-64.8x100.8,-64.8,100.8,-34.7916985,112.2519989,-30.0083015,-11.4519989
7833,a-61.2x100.8,-61.2,100.8,-30.2604008,110.8130035,-30.9395992,-10.0130035
7834,a-57.6x100.8,-57.6,100.8,-25.8784008,109.3130035,-31.7215992,-8.5130035
7835,a-54x100.8,-54,100.8,-21.6665001,107.7919998,-32.3334999,-6.9919998
7836,a-50.4x100.8,-50.4,100.8,-17.6270008,106.2829971,-32.7729992,-5.4829971
7837,a-46.8x100.8,-46.8,100.8,-13.7493,104.8079987,-33.0507,-4.0079987
7838,a-43.2x100.8,-43.2,100.8,-10.0292997,103.3880005,-33.1707003,-2.5880005
7839,a-39.6x100.8,-39.6,100.8,-6.4365702,102.0459976,-33.1634298,-1.2459976
7840,a-36x100.8,-36,100.8,-2.9620399,100.8000031,-33.0379601,-3.1E-06
7841,a-32.4x100.8,-32.4,100.8,0.434014,99.6435013,-32.834014,1.1564987
7842,a-28.8x100.8,-28.8,100.8,3.77721,98.5753021,-32.57721,2.2246979
7843,a-25.2x100.8,-25.2,100.8,7.0970702,97.6004028,-32.2970702,3.1995972
7844,a-21.6x100.8,-21.6,100.8,10.4090996,96.653801,-32.0090996,4.146199
7845,a-18x100.8,-18,100.8,13.7297001,95.7770004,-31.7297001,5.0229996
7846,a-14.4x100.8,-14.4,100.8,17.0758991,94.9121017,-31.4758991,5.8878983
7847,a-10.8x100.8,-10.8,100.8,20.4291,94.0280991,-31.2291,6.7719009
7848,a-7.2x100.8,-7.2,100.8,23.7826004,93.134201,-30.9826004,7.665799
7849,a-3.6x100.8,-3.6,100.8,27.1329002,92.219902,-30.7329002,8.580098
7850,a0x100.8,0,100.8,30.4596996,91.2795029,-30.4596996,9.5204971
7851,a3.6x100.8,3.6,100.8,33.7449989,90.3308029,-30.1449989,10.4691971
7852,a7.2x100.8,7.2,100.8,36.9883003,89.3735962,-29.7883003,11.4264038
7853,a10.8x100.8,10.8,100.8,40.1791,88.4203033,-29.3791,12.3796967
7854,a14.4x100.8,14.4,100.8,43.3130989,87.4842987,-28.9130989,13.3157013
7855,a18x100.8,18,100.8,46.3941002,86.5689011,-28.3941002,14.2310989
7856,a21.6x100.8,21.6,100.8,49.4179001,85.6925964,-27.8179001,15.1074036
7857,a25.2x100.8,25.2,100.8,52.3978004,84.8587036,-27.1978004,15.9412964
7858,a28.8x100.8,28.8,100.8,55.3284988,84.0552979,-26.5284988,16.7447021
7859,a32.4x100.8,32.4,100.8,58.2234001,83.2967987,-25.8234001,17.5032013
7860,a36x100.8,36,100.8,61.0894012,82.5855026,-25.0894012,18.2144974
7861,a39.6x100.8,39.6,100.8,63.9093018,81.9111023,-24.3093018,18.8888977
7862,a43.2x100.8,43.2,100.8,66.7156982,81.2741013,-23.5156982,19.5258987
7863,a46.8x100.8,46.8,100.8,69.4850006,80.6846008,-22.6850006,20.1153992
7864,a50.4x100.8,50.4,100.8,72.2260971,80.1373978,-21.8260971,20.6626022
7865,a54x100.8,54,100.8,74.9580002,79.6427994,-20.9580002,21.1572006
7866,a57.6x100.8,57.6,100.8,77.6462021,79.1835022,-20.0462021,21.6164978
7867,a61.2x100.8,61.2,100.8,80.3315964,78.773201,-19.1315964,22.026799
7868,a64.8x100.8,64.8,100.8,82.9953003,78.415802,-18.1953003,22.384198
7869,a68.4x100.8,68.4,100.8,85.6417007,78.1026001,-17.2417007,22.6973999
7870,a72x100.8,72,100.8,88.2806015,77.8407974,-16.2806015,22.9592026
7871,a75.6x100.8,75.6,100.8,90.9072037,77.623497,-15.3072037,23.176503
7872,a79.2x100.8,79.2,100.8,93.5223999,77.4541016,-14.3223999,23.3458984
7873,a82.8x100.8,82.8,100.8,96.1367035,77.3324966,-13.3367035,23.4675034
7874,a86.4x100.8,86.4,100.8,98.7317963,77.2699966,-12.3317963,23.5300034
7875,a90x100.8,90,100.8,101.3300018,77.270401,-11.3300018,23.529599
7876,a93.6x100.8,93.6,100.8,103.9329987,77.3398972,-10.3329987,23.4601028
7877,a97.2x100.8,97.2,100.8,106.5419998,77.4722977,-9.3419998,23.3277023
7878,a100.8x100.8,100.8,100.8,109.1719971,77.6735001,-8.3719971,23.1264999
7879,a104.4x100.8,104.4,100.8,111.8249969,77.9469986,-7.4249969,22.8530014
7880,a108x100.8,108,100.8,114.5070038,78.2985001,-6.5070038,22.5014999
7881,a111.6x100.8,111.6,100.8,117.2429962,78.7050018,-5.6429962,22.0949982
7882,a115.2x100.8,115.2,100.8,120.0130005,79.1458969,-4.8130005,21.6541031
7883,a118.8x100.8,118.8,100.8,122.8339996,79.6376038,-4.0339996,21.1623962
7884,a122.4x100.8,122.4,100.8,125.7060013,80.1638031,-3.3060013,20.6361969
7885,a126x100.8,126,100.8,128.625,80.7245026,-2.625,20.0754974
7886,a129.6x100.8,129.6,100.8,131.5950012,81.2966003,-1.9950012,19.5033997
7887,a133.2x100.8,133.2,100.8,134.6119995,81.8769989,-1.4119995,18.9230011
7888,a136.8x100.8,136.8,100.8,137.6710052,82.4745026,-0.8710052,18.3254974
7889,a140.4x100.8,140.4,100.8,140.776001,83.0910034,-0.376001,17.7089966
7890,a144x100.8,144,100.8,143.9349976,83.7039032,0.0650024,17.0960968
7891,a147.6x100.8,147.6,100.8,147.1349945,84.3118973,0.4650055,16.4881027
7892,a151.2x100.8,151.2,100.8,150.3670044,84.9336014,0.8329956,15.8663986
7893,a154.8x100.8,154.8,100.8,153.651001,85.5446014,1.148999,15.2553986
7894,a158.4x100.8,158.4,100.8,156.9869995,86.1481018,1.4130005,14.6518982
7895,a162x100.8,162,100.8,160.3500061,86.7343979,1.6499939,14.0656021
7896,a165.6x100.8,165.6,100.8,163.7449951,87.319397,1.8550049,13.480603
7897,a169.2x100.8,169.2,100.8,167.1889954,87.8811035,2.0110046,12.9188965
7898,a172.8x100.8,172.8,100.8,170.6699982,88.4179001,2.1300018,12.3820999
7899,a176.4x100.8,176.4,100.8,174.1759949,88.9424973,2.2240051,11.8575027
7900,a-180x104.4,-180,104.4,-182.5269928,113.1470032,2.5269928,-8.7470032
7901,a-176.4x104.4,-176.4,104.4,-178.822998,113.7149963,2.422998,-9.3149963
7902,a-172.8x104.4,-172.8,104.4,-175.072998,114.3130035,2.272998,-9.9130035
7903,a-169.2x104.4,-169.2,104.4,-171.2720032,114.9369965,2.0720032,-10.5369965
7904,a-165.6x104.4,-165.6,104.4,-167.4190063,115.5879974,1.8190063,-11.1879974
7905,a-162x104.4,-162,104.4,-163.5189972,116.2509995,1.5189972,-11.8509995
7906,a-158.4x104.4,-158.4,104.4,-159.5570068,116.9280014,1.1570068,-12.5280014
7907,a-154.8x104.4,-154.8,104.4,-155.5189972,117.6439972,0.7189972,-13.2439972
7908,a-151.2x104.4,-151.2,104.4,-151.4160004,118.3320007,0.2160004,-13.9320007
7909,a-147.6x104.4,-147.6,104.4,-147.2279968,119.0419998,-0.3720032,-14.6419998
7910,a-144x104.4,-144,104.4,-142.9579926,119.7570038,-1.0420074,-15.3570038
7911,a-140.4x104.4,-140.4,104.4,-138.5870056,120.461998,-1.8129944,-16.061998
7912,a-136.8x104.4,-136.8,104.4,-134.1239929,121.1569977,-2.6760071,-16.7569977
7913,a-133.2x104.4,-133.2,104.4,-129.5599976,121.7990036,-3.6400024,-17.3990036
7914,a-129.6x104.4,-129.6,104.4,-124.8960037,122.4160004,-4.7039963,-18.0160004
7915,a-126x104.4,-126,104.4,-120.112999,123.0530014,-5.887001,-18.6530014
7916,a-122.4x104.4,-122.4,104.4,-114.9970016,123.7190018,-7.4029984,-19.3190018
7917,a-118.8x104.4,-118.8,104.4,-109.7350006,123.8659973,-9.0649994,-19.4659973
7918,a-115.2x104.4,-115.2,104.4,-104.6969986,123.7740021,-10.5030014,-19.3740021
7919,a-111.6x104.4,-111.6,104.4,-99.7627029,123.7409973,-11.8372971,-19.3409973
7920,a-108x104.4,-108,104.4,-94.8261032,123.6650009,-13.1738968,-19.2650009
7921,a-104.4x104.4,-104.4,104.4,-89.8812027,123.5510025,-14.5187973,-19.1510025
7922,a-100.8x104.4,-100.8,104.4,-84.925499,123.3310013,-15.874501,-18.9310013
7923,a-97.2x104.4,-97.2,104.4,-79.9569016,123.0630035,-17.2430984,-18.6630035
7924,a-93.6x104.4,-93.6,104.4,-74.9826965,122.6640015,-18.6173035,-18.2640015
7925,a-90x104.4,-90,104.4,-69.9922028,122.2450027,-20.0077972,-17.8450027
7926,a-86.4x104.4,-86.4,104.4,-64.9300003,121.4749985,-21.4699997,-17.0749985
7927,a-82.8x104.4,-82.8,104.4,-59.8863983,120.6709976,-22.9136017,-16.2709976
7928,a-79.2x104.4,-79.2,104.4,-54.9887009,119.9000015,-24.2112991,-15.5000015
7929,a-75.6x104.4,-75.6,104.4,-50.1612015,118.9369965,-25.4387985,-14.5369965
7930,a-72x104.4,-72,104.4,-45.4109993,117.8700027,-26.5890007,-13.4700027
7931,a-68.4x104.4,-68.4,104.4,-40.7507019,116.7220001,-27.6492981,-12.3220001
7932,a-64.8x104.4,-64.8,104.4,-36.1836014,115.5090027,-28.6163986,-11.1090027
7933,a-61.2x104.4,-61.2,104.4,-31.7238007,114.189003,-29.4761993,-9.789003
7934,a-57.6x104.4,-57.6,104.4,-27.3943005,112.8389969,-30.2056995,-8.4389969
7935,a-54x104.4,-54,104.4,-23.1989002,111.4670029,-30.8010998,-7.0670029
7936,a-50.4x104.4,-50.4,104.4,-19.1522999,110.0910034,-31.2477001,-5.6910034
7937,a-46.8x104.4,-46.8,104.4,-15.2381001,108.7289963,-31.5618999,-4.3289963
7938,a-43.2x104.4,-43.2,104.4,-11.4601002,107.4039993,-31.7398998,-3.0039993
7939,a-39.6x104.4,-39.6,104.4,-7.79603,106.1409988,-31.80397,-1.7409988
7940,a-36x104.4,-36,104.4,-4.2350898,104.9550018,-31.7649102,-0.5550018
7941,a-32.4x104.4,-32.4,104.4,-0.74804,103.8180008,-31.65196,0.5819992
7942,a-28.8x104.4,-28.8,104.4,2.6808701,102.7480011,-31.4808701,1.6519989
7943,a-25.2x104.4,-25.2,104.4,6.07125,101.7509995,-31.27125,2.6490005
7944,a-21.6x104.4,-21.6,104.4,9.4400902,100.7799988,-31.0400902,3.6200012
7945,a-18x104.4,-18,104.4,12.8002005,99.8924026,-30.8002005,4.5075974
7946,a-14.4x104.4,-14.4,104.4,16.1576996,99.0093994,-30.5576996,5.3906006
7947,a-10.8x104.4,-10.8,104.4,19.5114994,98.1213989,-30.3114994,6.2786011
7948,a-7.2x104.4,-7.2,104.4,22.8570004,97.2406998,-30.0570004,7.1593002
7949,a-3.6x104.4,-3.6,104.4,26.1919994,96.3535004,-29.7919994,8.0464996
7950,a0x104.4,0,104.4,29.5032005,95.4576035,-29.5032005,8.9423965
7951,a3.6x104.4,3.6,104.4,32.7771988,94.5628967,-29.1771988,9.8371033
7952,a7.2x104.4,7.2,104.4,36.0206985,93.6632004,-28.8206985,10.7367996
7953,a10.8x104.4,10.8,104.4,39.2178001,92.7725983,-28.4178001,11.6274017
7954,a14.4x104.4,14.4,104.4,42.3634987,91.8964005,-27.9634987,12.5035995
7955,a18x104.4,18,104.4,45.4702988,91.0418015,-27.4702988,13.3581985
7956,a21.6x104.4,21.6,104.4,48.5270004,90.2126999,-26.9270004,14.1873001
7957,a25.2x104.4,25.2,104.4,51.5396996,89.427002,-26.3396996,14.972998
7958,a28.8x104.4,28.8,104.4,54.5119019,88.6667023,-25.7119019,15.7332977
7959,a32.4x104.4,32.4,104.4,57.4497986,87.9436035,-25.0497986,16.4563965
7960,a36x104.4,36,104.4,60.3513985,87.2695999,-24.3513985,17.1304001
7961,a39.6x104.4,39.6,104.4,63.2223015,86.6248016,-23.6223015,17.7751984
7962,a43.2x104.4,43.2,104.4,66.0690002,86.0117035,-22.8690002,18.3882965
7963,a46.8x104.4,46.8,104.4,68.8839035,85.4450989,-22.0839035,18.9549011
7964,a50.4x104.4,50.4,104.4,71.6765976,84.9244995,-21.2765976,19.4755005
7965,a54x104.4,54,104.4,74.4486008,84.4524994,-20.4486008,19.9475006
7966,a57.6x104.4,57.6,104.4,77.1921997,84.0102005,-19.5921997,20.3897995
7967,a61.2x104.4,61.2,104.4,79.9266968,83.6175995,-18.7266968,20.7824005
7968,a64.8x104.4,64.8,104.4,82.6418991,83.2739029,-17.8418991,21.1260971
7969,a68.4x104.4,68.4,104.4,85.3412018,82.971199,-16.9412018,21.428801
7970,a72x104.4,72,104.4,88.0317001,82.7192001,-16.0317001,21.6807999
7971,a75.6x104.4,75.6,104.4,90.7111969,82.5091019,-15.1111969,21.8908981
7972,a79.2x104.4,79.2,104.4,93.3841019,82.3483963,-14.1841019,22.0516037
7973,a82.8x104.4,82.8,104.4,96.0505981,82.2325974,-13.2505981,22.1674026
7974,a86.4x104.4,86.4,104.4,98.7117004,82.1729965,-12.3117004,22.2270035
7975,a90x104.4,90,104.4,101.3710022,82.1733017,-11.3710022,22.2266983
7976,a93.6x104.4,93.6,104.4,104.0400009,82.2333984,-10.4400009,22.1666016
7977,a97.2x104.4,97.2,104.4,106.7149963,82.347702,-9.5149963,22.052298
7978,a100.8x104.4,100.8,104.4,109.4079971,82.523201,-8.6079971,21.876799
7979,a104.4x104.4,104.4,104.4,112.125,82.7624969,-7.725,21.6375031
7980,a108x104.4,108,104.4,114.8639984,83.0656967,-6.8639984,21.3343033
7981,a111.6x104.4,111.6,104.4,117.6480026,83.4152985,-6.0480026,20.9847015
7982,a115.2x104.4,115.2,104.4,120.4639969,83.7997971,-5.2639969,20.6002029
7983,a118.8x104.4,118.8,104.4,123.3190002,84.2297974,-4.5190002,20.1702026
7984,a122.4x104.4,122.4,104.4,126.2210007,84.6940002,-3.8210007,19.7059998
7985,a126x104.4,126,104.4,129.1670074,85.1930008,-3.1670074,19.2069992
7986,a129.6x104.4,129.6,104.4,132.1529999,85.7024002,-2.5529999,18.6975998
7987,a133.2x104.4,133.2,104.4,135.1840057,86.2250977,-1.9840057,18.1749023
7988,a136.8x104.4,136.8,104.4,138.2559967,86.757103,-1.4559967,17.642897
7989,a140.4x104.4,140.4,104.4,141.3679962,87.3134995,-0.9679962,17.0865005
7990,a144x104.4,144,104.4,144.5269928,87.8716965,-0.5269928,16.5283035
7991,a147.6x104.4,147.6,104.4,147.7319946,88.4191971,-0.1319946,15.9808029
7992,a151.2x104.4,151.2,104.4,150.9629974,88.9913025,0.2370026,15.4086975
7993,a154.8x104.4,154.8,104.4,154.2339935,89.5513,0.5660065,14.8487
7994,a158.4x104.4,158.4,104.4,157.5619965,90.1099014,0.8380035,14.2900986
7995,a162x104.4,162,104.4,160.9190063,90.649498,1.0809937,13.750502
7996,a165.6x104.4,165.6,104.4,164.2969971,91.1779022,1.3030029,13.2220978
7997,a169.2x104.4,169.2,104.4,167.7200012,91.7041016,1.4799988,12.6958984
7998,a172.8x104.4,172.8,104.4,171.1840057,92.2050018,1.6159943,12.1949982
7999,a176.4x104.4,176.4,104.4,174.6710052,92.6892014,1.7289948,11.7107986
8000,a-180x108,-180,108,-181.9400024,116.7099991,1.9400024,-8.7099991
8001,a-176.4x108,-176.4,108,-178.2079926,117.2549973,1.8079926,-9.2549973
8002,a-172.8x108,-172.8,108,-174.4329987,117.8249969,1.6329987,-9.8249969
8003,a-169.2x108,-169.2,108,-170.6150055,118.4140015,1.4150055,-10.4140015
8004,a-165.6x108,-165.6,108,-166.7429962,119.0210037,1.1429962,-11.0210037
8005,a-162x108,-162,108,-162.8220062,119.6419983,0.8220062,-11.6419983
8006,a-158.4x108,-158.4,108,-158.8419952,120.2750015,0.4419952,-12.2750015
8007,a-154.8x108,-154.8,108,-154.802002,120.9229965,0.002002,-12.9229965
8008,a-151.2x108,-151.2,108,-150.6970062,121.5709991,-0.5029938,-13.5709991
8009,a-147.6x108,-147.6,108,-146.5160065,122.2200012,-1.0839935,-14.2200012
8010,a-144x108,-144,108,-142.2619934,122.8649979,-1.7380066,-14.8649979
8011,a-140.4x108,-140.4,108,-137.9160004,123.4909973,-2.4839996,-15.4909973
8012,a-136.8x108,-136.8,108,-133.4889984,124.1060028,-3.3110016,-16.1060028
8013,a-133.2x108,-133.2,108,-128.9730072,124.689003,-4.2269928,-16.689003
8014,a-129.6x108,-129.6,108,-124.3659973,125.2269974,-5.2340027,-17.2269974
8015,a-126x108,-126,108,-119.6500015,125.7060013,-6.3499985,-17.7060013
8016,a-122.4x108,-122.4,108,-114.6949997,126.1009979,-7.7050003,-18.1009979
8017,a-118.8x108,-118.8,108,-109.5780029,126.2850037,-9.2219971,-18.2850037
8018,a-115.2x108,-115.2,108,-104.6169968,126.3700027,-10.5830032,-18.3700027
8019,a-111.6x108,-111.6,108,-99.7774963,126.3929977,-11.8225037,-18.3929977
8020,a-108x108,-108,108,-94.9256973,126.3280029,-13.0743027,-18.3280029
8021,a-104.4x108,-104.4,108,-90.0656967,126.1829987,-14.3343033,-18.1829987
8022,a-100.8x108,-100.8,108,-85.1960983,125.9759979,-15.6039017,-17.9759979
8023,a-97.2x108,-97.2,108,-80.3201981,125.6699982,-16.8798019,-17.6699982
8024,a-93.6x108,-93.6,108,-75.4392014,125.3069992,-18.1607986,-17.3069992
8025,a-90x108,-90,108,-70.5460968,124.8560028,-19.4539032,-16.8560028
8026,a-86.4x108,-86.4,108,-65.6166992,124.2720032,-20.7833008,-16.2720032
8027,a-82.8x108,-82.8,108,-60.7215004,123.5979996,-22.0784996,-15.5979996
8028,a-79.2x108,-79.2,108,-55.9028015,122.776001,-23.2971985,-14.776001
8029,a-75.6x108,-75.6,108,-51.1705017,121.8710022,-24.4294983,-13.8710022
8030,a-72x108,-72,108,-46.5000992,120.8980026,-25.4999008,-12.8980026
8031,a-68.4x108,-68.4,108,-41.9194984,119.8239975,-26.4805016,-11.8239975
8032,a-64.8x108,-64.8,108,-37.424099,118.7009964,-27.375901,-10.7009964
8033,a-61.2x108,-61.2,108,-33.0284996,117.5110016,-28.1715004,-9.5110016
8034,a-57.6x108,-57.6,108,-28.7409992,116.3030014,-28.8590008,-8.3030014
8035,a-54x108,-54,108,-24.5725994,115.0530014,-29.4274006,-7.0530014
8036,a-50.4x108,-50.4,108,-20.5231991,113.776001,-29.8768009,-5.776001
8037,a-46.8x108,-46.8,108,-16.5890007,112.5189972,-30.2109993,-4.5189972
8038,a-43.2x108,-43.2,108,-12.7741003,111.2900009,-30.4258997,-3.2900009
8039,a-39.6x108,-39.6,108,-9.0560398,110.0950012,-30.5439602,-2.0950012
8040,a-36x108,-36,108,-5.4349298,108.9589996,-30.5650702,-0.9589996
8041,a-32.4x108,-32.4,108,-1.88324,107.8679962,-30.51676,0.1320038
8042,a-28.8x108,-28.8,108,1.60776,106.8249969,-30.40776,1.1750031
8043,a-25.2x108,-25.2,108,5.0547199,105.8330002,-30.2547199,2.1669998
8044,a-21.6x108,-21.6,108,8.4728899,104.875,-30.0728899,3.125
8045,a-18x108,-18,108,11.8668003,103.9759979,-29.8668003,4.0240021
8046,a-14.4x108,-14.4,108,15.2445002,103.0839996,-29.6445002,4.9160004
8047,a-10.8x108,-10.8,108,18.6082001,102.2030029,-29.4082001,5.7969971
8048,a-7.2x108,-7.2,108,21.9601994,101.3389969,-29.1601994,6.6610031
8049,a-3.6x108,-3.6,108,25.2898998,100.4749985,-28.8898998,7.5250015
8050,a0x108,0,108,28.5967999,99.6139984,-28.5967999,8.3860016
8051,a3.6x108,3.6,108,31.8724003,98.7602005,-28.2724003,9.2397995
8052,a7.2x108,7.2,108,35.1162987,97.9075012,-27.9162987,10.0924988
8053,a10.8x108,10.8,108,38.3223,97.0671005,-27.5223,10.9328995
8054,a14.4x108,14.4,108,41.4860001,96.2417984,-27.0860001,11.7582016
8055,a18x108,18,108,44.6124001,95.436203,-26.6124001,12.563797
8056,a21.6x108,21.6,108,47.6943016,94.6546021,-26.0943016,13.3453979
8057,a25.2x108,25.2,108,50.7375984,93.9101028,-25.5375984,14.0898972
8058,a28.8x108,28.8,108,53.7468987,93.1877975,-24.9468987,14.8122025
