FID,index,x,y,dx,dy,,
298,a172.8x-172.8,172.8,-172.8,172.0019989,-171.526001,0.7980011,-1.273999
299,a176.4x-172.8,176.4,-172.8,175.5839996,-171.5099945,0.8160004,-1.2900055
300,a-180x-169.2,-180,-169.2,-178.7169952,-167.9049988,-1.2830048,-1.2950012
301,a-176.4x-169.2,-176.4,-169.2,-175.1399994,-167.9199982,-1.2600006,-1.2800018
302,a-172.8x-169.2,-172.8,-169.2,-171.5579987,-167.9360046,-1.2420013,-1.2639954
303,a-169.2x-169.2,-169.2,-169.2,-167.9689941,-167.951004,-1.2310059,-1.248996
304,a-165.6x-169.2,-165.6,-169.2,-164.3840027,-167.9649963,-1.2159973,-1.2350037
305,a-162x-169.2,-162,-169.2,-160.8090057,-167.9779968,-1.1909943,-1.2220032
306,a-158.4x-169.2,-158.4,-169.2,-157.2350006,-167.9909973,-1.1649994,-1.2090027
307,a-154.8x-169.2,-154.8,-169.2,-153.6529999,-168.003006,-1.1470001,-1.196994
308,a-151.2x-169.2,-151.2,-169.2,-150.0670013,-168.0149994,-1.1329987,-1.1850006
309,a-147.6x-169.2,-147.6,-169.2,-146.4880066,-168.026001,-1.1119934,-1.173999
310,a-144x-169.2,-144,-169.2,-142.9160004,-168.0370026,-1.0839996,-1.1629974
311,a-140.4x-169.2,-140.4,-169.2,-139.3410034,-168.0469971,-1.0589966,-1.1530029
312,a-136.8x-169.2,-136.8,-169.2,-135.7550049,-168.0570068,-1.0449951,-1.1429932
313,a-133.2x-169.2,-133.2,-169.2,-132.1710052,-168.0670013,-1.0289948,-1.1329987
314,a-129.6x-169.2,-129.6,-169.2,-128.595993,-168.0749969,-1.004007,-1.1250031
315,a-126x-169.2,-126,-169.2,-125.0220032,-168.0839996,-0.9779968,-1.1160004
316,a-122.4x-169.2,-122.4,-169.2,-121.4420013,-168.0910034,-0.9579987,-1.1089966
317,a-118.8x-169.2,-118.8,-169.2,-117.8580017,-168.098999,-0.9419983,-1.101001
318,a-115.2x-169.2,-115.2,-169.2,-114.2789993,-168.1069946,-0.9210007,-1.0930054
319,a-111.6x-169.2,-111.6,-169.2,-110.7040024,-168.1139984,-0.8959976,-1.0860016
320,a-108x-169.2,-108,-169.2,-107.1289978,-168.1210022,-0.8710022,-1.0789978
321,a-104.4x-169.2,-104.4,-169.2,-103.5469971,-168.1269989,-0.8530029,-1.0730011
322,a-100.8x-169.2,-100.8,-169.2,-99.9649963,-168.1329956,-0.8350037,-1.0670044
323,a-97.2x-169.2,-97.2,-169.2,-96.3893967,-168.1390076,-0.8106033,-1.0609924
324,a-93.6x-169.2,-93.6,-169.2,-92.8158035,-168.1450043,-0.7841965,-1.0549957
325,a-90x-169.2,-90,-169.2,-89.2388,-168.1499939,-0.7612,-1.0500061
326,a-86.4x-169.2,-86.4,-169.2,-85.657402,-168.1569977,-0.742598,-1.0430023
327,a-82.8x-169.2,-82.8,-169.2,-82.0764999,-168.1629944,-0.7235001,-1.0370056
328,a-79.2x-169.2,-79.2,-169.2,-78.5016022,-168.1660004,-0.6983978,-1.0339996
329,a-75.6x-169.2,-75.6,-169.2,-74.9266968,-168.1699982,-0.6733032,-1.0300018
330,a-72x-169.2,-72,-169.2,-71.3470001,-168.173996,-0.6529999,-1.026004
331,a-68.4x-169.2,-68.4,-169.2,-67.7667007,-168.1779938,-0.6332993,-1.0220062
332,a-64.8x-169.2,-64.8,-169.2,-64.1892014,-168.1809998,-0.6107986,-1.0190002
333,a-61.2x-169.2,-61.2,-169.2,-60.6138,-168.1849976,-0.5862,-1.0150024
334,a-57.6x-169.2,-57.6,-169.2,-57.0367012,-168.1880035,-0.5632988,-1.0119965
335,a-54x-169.2,-54,-169.2,-53.4567986,-168.1909943,-0.5432014,-1.0090057
336,a-50.4x-169.2,-50.4,-169.2,-49.8777008,-168.1940002,-0.5222992,-1.0059998
337,a-46.8x-169.2,-46.8,-169.2,-46.3011017,-168.1959991,-0.4988983,-1.0040009
338,a-43.2x-169.2,-43.2,-169.2,-42.7246017,-168.1990051,-0.4753983,-1.0009949
339,a-39.6x-169.2,-39.6,-169.2,-39.1460991,-168.201004,-0.4539009,-0.998996
340,a-36x-169.2,-36,-169.2,-35.5668983,-168.2030029,-0.4331017,-0.9969971
341,a-32.4x-169.2,-32.4,-169.2,-31.9890003,-168.2050018,-0.4109997,-0.9949982
342,a-28.8x-169.2,-28.8,-169.2,-28.4122009,-168.2070007,-0.3877991,-0.9929993
343,a-25.2x-169.2,-25.2,-169.2,-24.8344994,-168.2079926,-0.3655006,-0.9920074
344,a-21.6x-169.2,-21.6,-169.2,-21.2558994,-168.2089996,-0.3441006,-0.9910004
345,a-18x-169.2,-18,-169.2,-17.6777,-168.2109985,-0.3223,-0.9890015
346,a-14.4x-169.2,-14.4,-169.2,-14.1000996,-168.2120056,-0.2999004,-0.9879944
347,a-10.8x-169.2,-10.8,-169.2,-10.5221004,-168.2120056,-0.2778996,-0.9879944
348,a-7.2x-169.2,-7.2,-169.2,-6.9439402,-168.2129974,-0.2560598,-0.9870026
349,a-3.6x-169.2,-3.6,-169.2,-3.3661499,-168.2140045,-0.2338501,-0.9859955
350,a0x-169.2,0,-169.2,0.211454,-168.2140045,-0.211454,-0.9859955
351,a3.6x-169.2,3.6,-169.2,3.7899599,-168.2140045,-0.1899599,-0.9859955
352,a7.2x-169.2,7.2,-169.2,7.3688102,-168.2140045,-0.1688102,-0.9859955
353,a10.8x-169.2,10.8,-169.2,10.9462004,-168.2140045,-0.1462004,-0.9859955
354,a14.4x-169.2,14.4,-169.2,14.5232,-168.2129974,-0.1232,-0.9870026
355,a18x-169.2,18,-169.2,18.1014996,-168.2129974,-0.1014996,-0.9870026
356,a21.6x-169.2,21.6,-169.2,21.6809998,-168.2120056,-0.0809998,-0.9879944
357,a25.2x-169.2,25.2,-169.2,25.2597008,-168.2109985,-0.0597008,-0.9890015
358,a28.8x-169.2,28.8,-169.2,28.8362007,-168.2100067,-0.0362007,-0.9899933
359,a32.4x-169.2,32.4,-169.2,32.4131012,-168.2079926,-0.0131012,-0.9920074
360,a36x-169.2,36,-169.2,35.9926987,-168.2070007,0.0073013,-0.9929993
361,a39.6x-169.2,39.6,-169.2,39.5730019,-168.2050018,0.0269981,-0.9949982
362,a43.2x-169.2,43.2,-169.2,43.1505013,-168.2030029,0.0494987,-0.9969971
363,a46.8x-169.2,46.8,-169.2,46.7258987,-168.201004,0.0741013,-0.998996
364,a50.4x-169.2,50.4,-169.2,50.3036995,-168.1990051,0.0963005,-1.0009949
365,a54x-169.2,54,-169.2,53.8848,-168.1959991,0.1152,-1.0040009
366,a57.6x-169.2,57.6,-169.2,57.4645996,-168.1929932,0.1354004,-1.0070068
367,a61.2x-169.2,61.2,-169.2,61.0397987,-168.1900024,0.1602013,-1.0099976
368,a64.8x-169.2,64.8,-169.2,64.6147003,-168.1869965,0.1852997,-1.0130035
369,a68.4x-169.2,68.4,-169.2,68.1951981,-168.1840057,0.2048019,-1.0159943
370,a72x-169.2,72,-169.2,71.7770004,-168.1799927,0.2229996,-1.0200073
371,a75.6x-169.2,75.6,-169.2,75.3544998,-168.1759949,0.2455002,-1.0240051
372,a79.2x-169.2,79.2,-169.2,78.9281006,-168.1719971,0.2718994,-1.0280029
373,a82.8x-169.2,82.8,-169.2,82.5057983,-168.1679993,0.2942017,-1.0320007
374,a86.4x-169.2,86.4,-169.2,86.088501,-168.1629944,0.311499,-1.0370056
375,a90x-169.2,90,-169.2,89.6703033,-168.1580048,0.3296967,-1.0419952
376,a93.6x-169.2,93.6,-169.2,93.2461014,-168.1529999,0.3538986,-1.0470001
377,a97.2x-169.2,97.2,-169.2,96.8208008,-168.1470032,0.3791992,-1.0529968
378,a100.8x-169.2,100.8,-169.2,100.401001,-168.1410065,0.398999,-1.0589935
379,a104.4x-169.2,104.4,-169.2,103.9860001,-168.1349945,0.4139999,-1.0650055
380,a108x-169.2,108,-169.2,107.5660019,-168.128006,0.4339981,-1.071994
381,a111.6x-169.2,111.6,-169.2,111.1389999,-168.121994,0.4610001,-1.078006
382,a115.2x-169.2,115.2,-169.2,114.7149963,-168.1139984,0.4850037,-1.0860016
383,a118.8x-169.2,118.8,-169.2,118.2990036,-168.1069946,0.5009964,-1.0930054
384,a122.4x-169.2,122.4,-169.2,121.8820038,-168.098999,0.5179962,-1.101001
385,a126x-169.2,126,-169.2,125.4570007,-168.0899963,0.5429993,-1.1100037
386,a129.6x-169.2,129.6,-169.2,129.029007,-168.0809937,0.570993,-1.1190063
387,a133.2x-169.2,133.2,-169.2,132.6080017,-168.0720062,0.5919983,-1.1279938
388,a136.8x-169.2,136.8,-169.2,136.1929932,-168.0619965,0.6070068,-1.1380035
389,a140.4x-169.2,140.4,-169.2,139.7740021,-168.052002,0.6259979,-1.147998
390,a144x-169.2,144,-169.2,143.3470001,-168.0410004,0.6529999,-1.1589996
391,a147.6x-169.2,147.6,-169.2,146.9210052,-168.0299988,0.6789948,-1.1700012
392,a151.2x-169.2,151.2,-169.2,150.5050049,-168.0180054,0.6949951,-1.1819946
393,a154.8x-169.2,154.8,-169.2,154.0939941,-168.0059967,0.7060059,-1.1940033
394,a158.4x-169.2,158.4,-169.2,157.6750031,-167.9929962,0.7249969,-1.2070038
395,a162x-169.2,162,-169.2,161.2519989,-167.9799957,0.7480011,-1.2200043
396,a165.6x-169.2,165.6,-169.2,164.8350067,-167.9669952,0.7649933,-1.2330048
397,a169.2x-169.2,169.2,-169.2,168.427002,-167.9530029,0.772998,-1.2469971
398,a172.8x-169.2,172.8,-169.2,172.0169983,-167.9380035,0.7830017,-1.2619965
399,a176.4x-169.2,176.4,-169.2,175.6000061,-167.9230042,0.7999939,-1.2769958
400,a-180x-165.6,-180,-165.6,-178.7310028,-164.3209991,-1.2689972,-1.2790009
401,a-176.4x-165.6,-176.4,-165.6,-175.1549988,-164.3359985,-1.2450012,-1.2640015
402,a-172.8x-165.6,-172.8,-165.6,-171.572998,-164.3500061,-1.227002,-1.2499939
403,a-169.2x-165.6,-169.2,-165.6,-167.9830017,-164.3639984,-1.2169983,-1.2360016
404,a-165.6x-165.6,-165.6,-165.6,-164.397995,-164.378006,-1.202005,-1.221994
405,a-162x-165.6,-162,-165.6,-160.8220062,-164.3910065,-1.1779938,-1.2089935
406,a-158.4x-165.6,-158.4,-165.6,-157.2480011,-164.4029999,-1.1519989,-1.1970001
407,a-154.8x-165.6,-154.8,-165.6,-153.6649933,-164.4149933,-1.1350067,-1.1850067
408,a-151.2x-165.6,-151.2,-165.6,-150.0780029,-164.427002,-1.1219971,-1.172998
409,a-147.6x-165.6,-147.6,-165.6,-146.4989929,-164.4380035,-1.1010071,-1.1619965
410,a-144x-165.6,-144,-165.6,-142.9259949,-164.447998,-1.0740051,-1.152002
411,a-140.4x-165.6,-140.4,-165.6,-139.3509979,-164.4579926,-1.0490021,-1.1420074
412,a-136.8x-165.6,-136.8,-165.6,-135.7649994,-164.4680023,-1.0350006,-1.1319977
413,a-133.2x-165.6,-133.2,-165.6,-132.1799927,-164.477005,-1.0200073,-1.122995
414,a-129.6x-165.6,-129.6,-165.6,-128.6040039,-164.4859924,-0.9959961,-1.1140076
415,a-126x-165.6,-126,-165.6,-125.0299988,-164.4940033,-0.9700012,-1.1059967
416,a-122.4x-165.6,-122.4,-165.6,-121.4499969,-164.5010071,-0.9500031,-1.0989929
417,a-118.8x-165.6,-118.8,-165.6,-117.8659973,-164.5090027,-0.9340027,-1.0909973
418,a-115.2x-165.6,-115.2,-165.6,-114.2860031,-164.5169983,-0.9139969,-1.0830017
419,a-111.6x-165.6,-111.6,-165.6,-110.7109985,-164.522995,-0.8890015,-1.077005
420,a-108x-165.6,-108,-165.6,-107.1350021,-164.5299988,-0.8649979,-1.0700012
421,a-104.4x-165.6,-104.4,-165.6,-103.5530014,-164.5359955,-0.8469986,-1.0640045
422,a-100.8x-165.6,-100.8,-165.6,-99.9710999,-164.5420074,-0.8289001,-1.0579926
423,a-97.2x-165.6,-97.2,-165.6,-96.3952026,-164.548996,-0.8047974,-1.051004
424,a-93.6x-165.6,-93.6,-165.6,-92.8212967,-164.5559998,-0.7787033,-1.0440002
425,a-90x-165.6,-90,-165.6,-89.2441025,-164.5599976,-0.7558975,-1.0400024
426,a-86.4x-165.6,-86.4,-165.6,-85.6628036,-164.5650024,-0.7371964,-1.0349976
427,a-82.8x-165.6,-82.8,-165.6,-82.0811005,-164.5700073,-0.7188995,-1.0299927
428,a-79.2x-165.6,-79.2,-165.6,-78.5059967,-164.5740051,-0.6940033,-1.0259949
429,a-75.6x-165.6,-75.6,-165.6,-74.9309006,-164.5800018,-0.6690994,-1.0199982
430,a-72x-165.6,-72,-165.6,-71.3509979,-164.5829926,-0.6490021,-1.0170074
431,a-68.4x-165.6,-68.4,-165.6,-67.7705002,-164.5859985,-0.6294998,-1.0140015
432,a-64.8x-165.6,-64.8,-165.6,-64.1927032,-164.5899963,-0.6072968,-1.0100037
433,a-61.2x-165.6,-61.2,-165.6,-60.6171989,-164.5939941,-0.5828011,-1.0060059
434,a-57.6x-165.6,-57.6,-165.6,-57.0397987,-164.5970001,-0.5602013,-1.0029999
435,a-54x-165.6,-54,-165.6,-53.4597015,-164.6000061,-0.5402985,-0.9999939
436,a-50.4x-165.6,-50.4,-165.6,-49.8805008,-164.6029968,-0.5194992,-0.9970032
437,a-46.8x-165.6,-46.8,-165.6,-46.3036995,-164.6060028,-0.4963005,-0.9939972
438,a-43.2x-165.6,-43.2,-165.6,-42.7268982,-164.6080017,-0.4731018,-0.9919983
439,a-39.6x-165.6,-39.6,-165.6,-39.1483002,-164.6100006,-0.4516998,-0.9899994
440,a-36x-165.6,-36,-165.6,-35.5689011,-164.6119995,-0.4310989,-0.9880005
441,a-32.4x-165.6,-32.4,-165.6,-31.9908009,-164.6139984,-0.4091991,-0.9860016
442,a-28.8x-165.6,-28.8,-165.6,-28.4137993,-164.6159973,-0.3862007,-0.9840027
443,a-25.2x-165.6,-25.2,-165.6,-24.8358994,-164.6179962,-0.3641006,-0.9820038
444,a-21.6x-165.6,-21.6,-165.6,-21.2572002,-164.6190033,-0.3427998,-0.9809967
445,a-18x-165.6,-18,-165.6,-17.6788006,-164.6199951,-0.3211994,-0.9800049
446,a-14.4x-165.6,-14.4,-165.6,-14.1009998,-164.6210022,-0.2990002,-0.9789978
447,a-10.8x-165.6,-10.8,-165.6,-10.5228004,-164.621994,-0.2771996,-0.978006
448,a-7.2x-165.6,-7.2,-165.6,-6.94449,-164.6230011,-0.25551,-0.9769989
449,a-3.6x-165.6,-3.6,-165.6,-3.3665299,-164.6230011,-0.2334701,-0.9769989
450,a0x-165.6,0,-165.6,0.211251,-164.6230011,-0.211251,-0.9769989
451,a3.6x-165.6,3.6,-165.6,3.7899401,-164.6230011,-0.1899401,-0.9769989
452,a7.2x-165.6,7.2,-165.6,7.3689599,-164.6230011,-0.1689599,-0.9769989
453,a10.8x-165.6,10.8,-165.6,10.9464998,-164.6230011,-0.1464998,-0.9769989
454,a14.4x-165.6,14.4,-165.6,14.5236998,-164.6230011,-0.1236998,-0.9769989
455,a18x-165.6,18,-165.6,18.1021996,-164.621994,-0.1021996,-0.978006
456,a21.6x-165.6,21.6,-165.6,21.6819,-164.6210022,-0.0819,-0.9789978
457,a25.2x-165.6,25.2,-165.6,25.2607002,-164.6199951,-0.0607002,-0.9800049
458,a28.8x-165.6,28.8,-165.6,28.8374996,-164.6190033,-0.0374996,-0.9809967
459,a32.4x-165.6,32.4,-165.6,32.4145012,-164.6179962,-0.0145012,-0.9820038
460,a36x-165.6,36,-165.6,35.9943008,-164.6159973,0.0056992,-0.9840027
461,a39.6x-165.6,39.6,-165.6,39.5747986,-164.6150055,0.0252014,-0.9849945
462,a43.2x-165.6,43.2,-165.6,43.1525002,-164.6130066,0.0474998,-0.9869934
463,a46.8x-165.6,46.8,-165.6,46.728199,-164.6109924,0.071801,-0.9890076
464,a50.4x-165.6,50.4,-165.6,50.3061981,-164.6080017,0.0938019,-0.9919983
465,a54x-165.6,54,-165.6,53.8874016,-164.6060028,0.1125984,-0.9939972
466,a57.6x-165.6,57.6,-165.6,57.4673996,-164.6029968,0.1326004,-0.9970032
467,a61.2x-165.6,61.2,-165.6,61.0429001,-164.6000061,0.1570999,-0.9999939
468,a64.8x-165.6,64.8,-165.6,64.6179962,-164.5970001,0.1820038,-1.0029999
469,a68.4x-165.6,68.4,-165.6,68.1987,-164.5939941,0.2013,-1.0060059
470,a72x-165.6,72,-165.6,71.7807999,-164.5899963,0.2192001,-1.0100037
471,a75.6x-165.6,75.6,-165.6,75.3585968,-164.5859985,0.2414032,-1.0140015
472,a79.2x-165.6,79.2,-165.6,78.9324036,-164.5820007,0.2675964,-1.0179993
473,a82.8x-165.6,82.8,-165.6,82.5102997,-164.5769958,0.2897003,-1.0230042
474,a86.4x-165.6,86.4,-165.6,86.0932999,-164.572998,0.3067001,-1.027002
475,a90x-165.6,90,-165.6,89.6753998,-164.5679932,0.3246002,-1.0320068
476,a93.6x-165.6,93.6,-165.6,93.251503,-164.5630035,0.348497,-1.0369965
477,a97.2x-165.6,97.2,-165.6,96.8264999,-164.5570068,0.3735001,-1.0429932
478,a100.8x-165.6,100.8,-165.6,100.4069977,-164.5509949,0.3930023,-1.0490051
479,a104.4x-165.6,104.4,-165.6,103.9919968,-164.5449982,0.4080032,-1.0550018
480,a108x-165.6,108,-165.6,107.5719986,-164.5390015,0.4280014,-1.0609985
481,a111.6x-165.6,111.6,-165.6,111.1460037,-164.5319977,0.4539963,-1.0680023
482,a115.2x-165.6,115.2,-165.6,114.7229996,-164.5249939,0.4770004,-1.0750061
483,a118.8x-165.6,118.8,-165.6,118.3069992,-164.5169983,0.4930008,-1.0830017
484,a122.4x-165.6,122.4,-165.6,121.8909988,-164.5090027,0.5090012,-1.0909973
485,a126x-165.6,126,-165.6,125.4660034,-164.5010071,0.5339966,-1.0989929
486,a129.6x-165.6,129.6,-165.6,129.0379944,-164.4920044,0.5620056,-1.1079956
487,a133.2x-165.6,133.2,-165.6,132.6179962,-164.4830017,0.5820038,-1.1169983
488,a136.8x-165.6,136.8,-165.6,136.2030029,-164.473999,0.5969971,-1.126001
489,a140.4x-165.6,140.4,-165.6,139.7839966,-164.4629974,0.6160034,-1.1370026
490,a144x-165.6,144,-165.6,143.3580017,-164.4530029,0.6419983,-1.1469971
491,a147.6x-165.6,147.6,-165.6,146.9329987,-164.4420013,0.6670013,-1.1579987
492,a151.2x-165.6,151.2,-165.6,150.5169983,-164.4299927,0.6830017,-1.1700073
493,a154.8x-165.6,154.8,-165.6,154.1060028,-164.4179993,0.6939972,-1.1820007
494,a158.4x-165.6,158.4,-165.6,157.6880035,-164.4069977,0.7119965,-1.1930023
495,a162x-165.6,162,-165.6,161.2649994,-164.3939972,0.7350006,-1.2060028
496,a165.6x-165.6,165.6,-165.6,164.8480072,-164.3809967,0.7519928,-1.2190033
497,a169.2x-165.6,169.2,-165.6,168.4409943,-164.3679962,0.7590057,-1.2320038
498,a172.8x-165.6,172.8,-165.6,172.0319977,-164.3540039,0.7680023,-1.2459961
499,a176.4x-165.6,176.4,-165.6,175.6150055,-164.3390045,0.7849945,-1.2609955
500,a-180x-162,-180,-162,-178.7449951,-160.7480011,-1.2550049,-1.2519989
501,a-176.4x-162,-176.4,-162,-175.1690063,-160.7619934,-1.2309937,-1.2380066
502,a-172.8x-162,-172.8,-162,-171.5870056,-160.7749939,-1.2129944,-1.2250061
503,a-169.2x-162,-169.2,-162,-167.996994,-160.7890015,-1.203006,-1.2109985
504,a-165.6x-162,-165.6,-162,-164.4109955,-160.802002,-1.1890045,-1.197998
505,a-162x-162,-162,-162,-160.8350067,-160.8139954,-1.1649933,-1.1860046
506,a-158.4x-162,-158.4,-162,-157.2599945,-160.826004,-1.1400055,-1.173996
507,a-154.8x-162,-154.8,-162,-153.6759949,-160.8379974,-1.1240051,-1.1620026
508,a-151.2x-162,-151.2,-162,-150.0890045,-160.848999,-1.1109955,-1.151001
509,a-147.6x-162,-147.6,-162,-146.5090027,-160.8589935,-1.0909973,-1.1410065
510,a-144x-162,-144,-162,-142.9360046,-160.8699951,-1.0639954,-1.1300049
511,a-140.4x-162,-140.4,-162,-139.3600006,-160.8789978,-1.0399994,-1.1210022
512,a-136.8x-162,-136.8,-162,-135.7740021,-160.8890076,-1.0259979,-1.1109924
513,a-133.2x-162,-133.2,-162,-132.1889954,-160.897995,-1.0110046,-1.102005
514,a-129.6x-162,-129.6,-162,-128.6130066,-160.9060059,-0.9869934,-1.0939941
515,a-126x-162,-126,-162,-125.038002,-160.9140015,-0.961998,-1.0859985
516,a-122.4x-162,-122.4,-162,-121.4580002,-160.9230042,-0.9419998,-1.0769958
517,a-118.8x-162,-118.8,-162,-117.8730011,-160.9299927,-0.9269989,-1.0700073
518,a-115.2x-162,-115.2,-162,-114.2929993,-160.9369965,-0.9070007,-1.0630035
519,a-111.6x-162,-111.6,-162,-110.7180023,-160.9440002,-0.8819977,-1.0559998
520,a-108x-162,-108,-162,-107.1419983,-160.9499969,-0.8580017,-1.0500031
521,a-104.4x-162,-104.4,-162,-103.5599976,-160.9559937,-0.8400024,-1.0440063
522,a-100.8x-162,-100.8,-162,-99.9773026,-160.9629974,-0.8226974,-1.0370026
523,a-97.2x-162,-97.2,-162,-96.401001,-160.9689941,-0.798999,-1.0310059
524,a-93.6x-162,-93.6,-162,-92.8267975,-160.9750061,-0.7732025,-1.0249939
525,a-90x-162,-90,-162,-89.2492981,-160.9810028,-0.7507019,-1.0189972
526,a-86.4x-162,-86.4,-162,-85.6675034,-160.9839935,-0.7324966,-1.0160065
527,a-82.8x-162,-82.8,-162,-82.0858994,-160.9880066,-0.7141006,-1.0119934
528,a-79.2x-162,-79.2,-162,-78.510498,-160.9929962,-0.689502,-1.0070038
529,a-75.6x-162,-75.6,-162,-74.9350967,-160.9989929,-0.6649033,-1.0010071
530,a-72x-162,-72,-162,-71.3550034,-161.0019989,-0.6449966,-0.9980011
531,a-68.4x-162,-68.4,-162,-67.7742004,-161.0059967,-0.6257996,-0.9940033
532,a-64.8x-162,-64.8,-162,-64.1962967,-161.0099945,-0.6037033,-0.9900055
533,a-61.2x-162,-61.2,-162,-60.6204987,-161.0130005,-0.5795013,-0.9869995
534,a-57.6x-162,-57.6,-162,-57.0429993,-161.0169983,-0.5570007,-0.9830017
535,a-54x-162,-54,-162,-53.4626999,-161.0200043,-0.5373001,-0.9799957
536,a-50.4x-162,-50.4,-162,-49.8832016,-161.022995,-0.5167984,-0.977005
537,a-46.8x-162,-46.8,-162,-46.3061981,-161.0249939,-0.4938019,-0.9750061
538,a-43.2x-162,-43.2,-162,-42.7293015,-161.0279999,-0.4706985,-0.9720001
539,a-39.6x-162,-39.6,-162,-39.1503983,-161.0299988,-0.4496017,-0.9700012
540,a-36x-162,-36,-162,-35.5709,-161.0319977,-0.4291,-0.9680023
541,a-32.4x-162,-32.4,-162,-31.9925995,-161.0339966,-0.4074005,-0.9660034
542,a-28.8x-162,-28.8,-162,-28.4153996,-161.0359955,-0.3846004,-0.9640045
543,a-25.2x-162,-25.2,-162,-24.8374004,-161.0370026,-0.3625996,-0.9629974
544,a-21.6x-162,-21.6,-162,-21.2584991,-161.0390015,-0.3415009,-0.9609985
545,a-18x-162,-18,-162,-17.6798992,-161.0399933,-0.3201008,-0.9600067
546,a-14.4x-162,-14.4,-162,-14.1019001,-161.0410004,-0.2980999,-0.9589996
547,a-10.8x-162,-10.8,-162,-10.5235996,-161.0420074,-0.2764004,-0.9579926
548,a-7.2x-162,-7.2,-162,-6.9450598,-161.0420074,-0.2549402,-0.9579926
549,a-3.6x-162,-3.6,-162,-3.36692,-161.0429993,-0.23308,-0.9570007
550,a0x-162,0,-162,0.211039,-161.0429993,-0.211039,-0.9570007
551,a3.6x-162,3.6,-162,3.7899001,-161.0429993,-0.1899001,-0.9570007
552,a7.2x-162,7.2,-162,7.3691001,-161.0429993,-0.1691001,-0.9570007
553,a10.8x-162,10.8,-162,10.9468002,-161.0429993,-0.1468002,-0.9570007
554,a14.4x-162,14.4,-162,14.5242004,-161.0429993,-0.1242004,-0.9570007
555,a18x-162,18,-162,18.1028004,-161.0420074,-0.1028004,-0.9579926
556,a21.6x-162,21.6,-162,21.6826992,-161.0410004,-0.0826992,-0.9589996
557,a25.2x-162,25.2,-162,25.2616997,-161.0399933,-0.0616997,-0.9600067
558,a28.8x-162,28.8,-162,28.8386993,-161.0390015,-0.0386993,-0.9609985
559,a32.4x-162,32.4,-162,32.4159012,-161.0379944,-0.0159012,-0.9620056
560,a36x-162,36,-162,35.9958992,-161.0359955,0.0041008,-0.9640045
561,a39.6x-162,39.6,-162,39.5765991,-161.0350037,0.0234009,-0.9649963
562,a43.2x-162,43.2,-162,43.1544991,-161.0330048,0.0455009,-0.9669952
563,a46.8x-162,46.8,-162,46.7304001,-161.0310059,0.0695999,-0.9689941
564,a50.4x-162,50.4,-162,50.3086014,-161.029007,0.0913986,-0.970993
565,a54x-162,54,-162,53.8899994,-161.026001,0.1100006,-0.973999
566,a57.6x-162,57.6,-162,57.4702988,-161.022995,0.1297012,-0.977005
567,a61.2x-162,61.2,-162,61.0458984,-161.0200043,0.1541016,-0.9799957
568,a64.8x-162,64.8,-162,64.6212997,-161.0169983,0.1787003,-0.9830017
569,a68.4x-162,68.4,-162,68.202301,-161.0140076,0.197699,-0.9859924
570,a72x-162,72,-162,71.7845993,-161.0099945,0.2154007,-0.9900055
571,a75.6x-162,75.6,-162,75.3626022,-161.0059967,0.2373978,-0.9940033
572,a79.2x-162,79.2,-162,78.9366989,-161.0019989,0.2633011,-0.9980011
573,a82.8x-162,82.8,-162,82.514801,-160.9980011,0.285199,-1.0019989
574,a86.4x-162,86.4,-162,86.0979996,-160.9929962,0.3020004,-1.0070038
575,a90x-162,90,-162,89.680397,-160.9880066,0.319603,-1.0119934
576,a93.6x-162,93.6,-162,93.2567978,-160.9830017,0.3432022,-1.0169983
577,a97.2x-162,97.2,-162,96.8320999,-160.9779968,0.3679001,-1.0220032
578,a100.8x-162,100.8,-162,100.413002,-160.9720001,0.386998,-1.0279999
579,a104.4x-162,104.4,-162,103.9980011,-160.9660034,0.4019989,-1.0339966
580,a108x-162,108,-162,107.5790024,-160.9589996,0.4209976,-1.0410004
581,a111.6x-162,111.6,-162,111.1529999,-160.9530029,0.4470001,-1.0469971
582,a115.2x-162,115.2,-162,114.7300034,-160.9459991,0.4699966,-1.0540009
583,a118.8x-162,118.8,-162,118.3150024,-160.9380035,0.4849976,-1.0619965
584,a122.4x-162,122.4,-162,121.8990021,-160.9309998,0.5009979,-1.0690002
585,a126x-162,126,-162,125.473999,-160.9219971,0.526001,-1.0780029
586,a129.6x-162,129.6,-162,129.0469971,-160.9140015,0.5530029,-1.0859985
587,a133.2x-162,133.2,-162,132.6269989,-160.9049988,0.5730011,-1.0950012
588,a136.8x-162,136.8,-162,136.2129974,-160.8950043,0.5870026,-1.1049957
589,a140.4x-162,140.4,-162,139.7949982,-160.8860016,0.6050018,-1.1139984
590,a144x-162,144,-162,143.3690033,-160.875,0.6309967,-1.125
591,a147.6x-162,147.6,-162,146.9440002,-160.8650055,0.6559998,-1.1349945
592,a151.2x-162,151.2,-162,150.529007,-160.8529968,0.670993,-1.1470032
593,a154.8x-162,154.8,-162,154.1170044,-160.8410034,0.6829956,-1.1589966
594,a158.4x-162,158.4,-162,157.6990051,-160.8300018,0.7009949,-1.1699982
595,a162x-162,162,-162,161.2769928,-160.8179932,0.7230072,-1.1820068
596,a165.6x-162,165.6,-162,164.8609924,-160.8059998,0.7390076,-1.1940002
597,a169.2x-162,169.2,-162,168.4539948,-160.7929993,0.7460052,-1.2070007
